
Gurobi 13.0.2 (linux64, Python) logging started Thu Aug 13 21:42:33 2026

Set parameter LogToConsole to value 0
Set parameter Username
Set parameter LicenseID to value 2748191
Set parameter TimeLimit to value 120
Set parameter LogFile to value "output/bf_sae1006_045/weighted_loss/retail_y_4__retail_v_2__rolled_leftover_2/period_1/gurobi.log"
Academic license - for non-commercial use only - expires 2026-12-01
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Debian GNU/Linux 13 (trixie)")

CPU model: 13th Gen Intel(R) Core(TM) i7-13700HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 24 logical processors, using up to 24 threads

Non-default parameters:
TimeLimit  120
LogToConsole  0

Optimize a model with 169560 rows, 131718 columns and 509142 nonzeros (Min)
Model fingerprint: 0xae218f17
Model has 54270 linear objective coefficients
Variable types: 107946 continuous, 23772 integer (23772 binary)
Coefficient statistics:
  Matrix range     [1e-02, 1e+04]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e-01, 2e+05]

Presolve removed 116496 rows and 90792 columns
Presolve time: 1.41s
Presolved: 53064 rows, 40926 columns, 388641 nonzeros
Variable types: 26898 continuous, 14028 integer (14028 binary)
Found heuristic solution: objective 3.684351e+07
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...

Concurrent spin time: 0.01s

Solved with primal simplex

Root relaxation: objective 2.047174e+06, 67877 iterations, 1.95 seconds (4.54 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 2085125.76    0  278 3264154.90 2085125.76  36.1%     -    9s
     0     0 2085185.05    0  280 3264154.90 2085185.05  36.1%     -    9s
     0     0 2085187.93    0  280 3264154.90 2085187.93  36.1%     -    9s
H    0     0                    3262374.8611 2085187.93  36.1%     -   11s
H    0     0                    3039456.9082 2085187.93  31.4%     -   11s
H    0     0                    3030434.1231 2132384.14  29.6%     -   13s
H    0     0                    3024707.0270 2132384.14  29.5%     -   13s
H    0     0                    3021505.1978 2132384.14  29.4%     -   13s
     0     0 2146271.87    0  262 3021505.20 2146271.87  29.0%     -   14s
H    0     0                    2817464.6725 2146275.74  23.8%     -   14s
H    0     0                    2808812.4954 2146275.74  23.6%     -   14s
H    0     0                    2801863.5111 2146275.74  23.4%     -   14s
H    0     0                    2793594.5331 2146275.74  23.2%     -   14s
H    0     0                    2793288.1909 2146275.74  23.2%     -   14s
H    0     0                    2790497.2348 2146275.74  23.1%     -   15s
H    0     0                    2784182.1405 2146275.74  22.9%     -   15s
H    0     0                    2777876.6431 2146275.74  22.7%     -   15s
H    0     0                    2719185.8122 2146275.74  21.1%     -   15s
H    0     0                    2702847.7959 2146275.74  20.6%     -   15s
H    0     0                    2639310.5033 2146275.74  18.7%     -   16s
H    0     0                    2627363.5902 2146275.74  18.3%     -   17s
H    0     0                    2626487.5761 2146275.74  18.3%     -   17s
H    0     0                    2607032.0868 2146275.74  17.7%     -   17s
     0     0 2146516.20    0  264 2607032.09 2146516.20  17.7%     -   18s
     0     0 2146607.27    0  258 2607032.09 2146607.27  17.7%     -   18s
     0     0 2146640.23    0  265 2607032.09 2146640.23  17.7%     -   18s
     0     0 2146667.01    0  268 2607032.09 2146667.01  17.7%     -   18s
     0     0 2146667.06    0  263 2607032.09 2146667.06  17.7%     -   18s
     0     0 2157394.88    0  283 2607032.09 2157394.88  17.2%     -   20s
H    0     0                    2602835.9890 2157394.88  17.1%     -   20s
H    0     0                    2598397.0246 2157394.88  17.0%     -   20s
H    0     0                    2592594.7164 2157394.88  16.8%     -   24s
H    0     0                    2590321.7818 2157394.88  16.7%     -   24s
H    0     0                    2588826.1701 2157394.88  16.7%     -   24s
H    0     0                    2587535.2847 2157394.88  16.6%     -   24s
H    0     0                    2587523.7836 2157394.88  16.6%     -   24s
     0     0 2157394.88    0  299 2587523.78 2157394.88  16.6%     -   25s
     0     0 2157394.88    0  293 2587523.78 2157394.88  16.6%     -   25s
     0     0 2158035.01    0  336 2587523.78 2158035.01  16.6%     -   26s
H    0     0                    2574127.4256 2158035.01  16.2%     -   26s
H    0     0                    2546283.2223 2158035.01  15.2%     -   26s
H    0     0                    2545603.8249 2158035.01  15.2%     -   27s
H    0     0                    2531472.6134 2158035.01  14.8%     -   27s
H    0     0                    2531449.1924 2158035.01  14.8%     -   27s
H    0     0                    2531447.0696 2158035.01  14.8%     -   27s
     0     0 2158035.01    0  344 2531447.07 2158035.01  14.8%     -   27s
     0     0 2158035.01    0  342 2531447.07 2158035.01  14.8%     -   27s
     0     0 2158035.01    0  315 2531447.07 2158035.01  14.8%     -   28s
     0     0 2158035.01    0  312 2531447.07 2158035.01  14.8%     -   28s
     0     0 2158035.01    0  315 2531447.07 2158035.01  14.8%     -   28s
H    0     0                    2525924.8112 2158035.01  14.6%     -   29s
H    0     0                    2525552.4826 2158035.01  14.6%     -   29s
H    0     0                    2525536.1093 2158035.01  14.6%     -   29s
     0     0 2158035.14    0  314 2525536.11 2158035.14  14.6%     -   29s
     0     0 2158035.14    0  312 2525536.11 2158035.14  14.6%     -   29s
     0     0 2180165.88    0  321 2525536.11 2180165.88  13.7%     -   31s
     0     0 2185034.15    0  359 2525536.11 2185034.15  13.5%     -   32s
     0     0 2185203.96    0  351 2525536.11 2185203.96  13.5%     -   32s
     0     0 2185270.99    0  339 2525536.11 2185270.99  13.5%     -   33s
     0     0 2185372.91    0  353 2525536.11 2185372.91  13.5%     -   33s
     0     0 2185450.72    0  353 2525536.11 2185450.72  13.5%     -   33s
     0     0 2185466.76    0  363 2525536.11 2185466.76  13.5%     -   33s
     0     0 2228192.99    0  395 2525536.11 2228192.99  11.8%     -   34s
     0     0 2228454.14    0  399 2525536.11 2228454.14  11.8%     -   34s
     0     0 2231188.04    0  381 2525536.11 2231188.04  11.7%     -   35s
     0     0 2231230.97    0  372 2525536.11 2231230.97  11.7%     -   35s
     0     0 2231475.25    0  350 2525536.11 2231475.25  11.6%     -   35s
     0     0 2231484.18    0  361 2525536.11 2231484.18  11.6%     -   35s
     0     0 2231625.22    0  360 2525536.11 2231625.22  11.6%     -   36s
     0     0 2231642.76    0  362 2525536.11 2231642.76  11.6%     -   36s
     0     0 2231644.53    0  362 2525536.11 2231644.53  11.6%     -   36s
     0     0 2241512.97    0  365 2525536.11 2241512.97  11.2%     -   37s
     0     0 2241647.88    0  357 2525536.11 2241647.88  11.2%     -   37s
H    0     0                    2524911.7558 2241650.92  11.2%     -   37s
H    0     0                    2524663.2063 2241650.92  11.2%     -   38s
H    0     0                    2522749.7277 2241650.92  11.1%     -   38s
     0     0 2242258.89    0  361 2522749.73 2242258.89  11.1%     -   39s
     0     0 2242263.17    0  369 2522749.73 2242263.17  11.1%     -   39s
     0     0 2252236.40    0  314 2522749.73 2252236.40  10.7%     -   40s
     0     0 2252266.32    0  312 2522749.73 2252266.32  10.7%     -   40s
     0     0 2252578.46    0  317 2522749.73 2252578.46  10.7%     -   41s
     0     0 2252649.76    0  309 2522749.73 2252649.76  10.7%     -   41s
     0     0 2252758.87    0  332 2522749.73 2252758.87  10.7%     -   42s
     0     0 2254512.60    0  337 2522749.73 2254512.60  10.6%     -   42s
     0     0 2254512.60    0  336 2522749.73 2254512.60  10.6%     -   42s
     0     0 2254716.44    0  339 2522749.73 2254716.44  10.6%     -   42s
     0     0 2254716.44    0  338 2522749.73 2254716.44  10.6%     -   42s
     0     0 2254739.77    0  325 2522749.73 2254739.77  10.6%     -   43s
     0     0 2254739.77    0  333 2522749.73 2254739.77  10.6%     -   43s
     0     0 2254739.82    0  325 2522749.73 2254739.82  10.6%     -   43s
     0     0 2254739.82    0  325 2522749.73 2254739.82  10.6%     -   43s
     0     0 2262403.80    0  315 2522749.73 2262403.80  10.3%     -   44s
     0     0 2262406.21    0  314 2522749.73 2262406.21  10.3%     -   44s
     0     0 2264921.57    0  306 2522749.73 2264921.57  10.2%     -   46s
     0     0 2265383.77    0  297 2522749.73 2265383.77  10.2%     -   46s
     0     0 2265507.95    0  292 2522749.73 2265507.95  10.2%     -   46s
     0     0 2266245.31    0  317 2522749.73 2266245.31  10.2%     -   47s
     0     0 2266247.79    0  316 2522749.73 2266247.79  10.2%     -   47s
     0     0 2266432.15    0  318 2522749.73 2266432.15  10.2%     -   47s
     0     0 2266433.67    0  318 2522749.73 2266433.67  10.2%     -   47s
     0     0 2266450.59    0  318 2522749.73 2266450.59  10.2%     -   47s
     0     0 2266450.60    0  318 2522749.73 2266450.60  10.2%     -   47s
H    0     0                    2517446.1964 2267453.47  9.93%     -   48s
H    0     0                    2498883.8840 2267453.47  9.26%     -   48s
H    0     0                    2496026.1915 2267453.47  9.16%     -   48s
H    0     0                    2495101.8577 2267453.47  9.12%     -   48s
     0     0 2267453.47    0  357 2495101.86 2267453.47  9.12%     -   48s
     0     0 2267453.52    0  357 2495101.86 2267453.52  9.12%     -   48s
     0     0 2268361.25    0  368 2495101.86 2268361.25  9.09%     -   49s
     0     0 2268363.32    0  368 2495101.86 2268363.32  9.09%     -   49s
     0     0 2268970.02    0  326 2495101.86 2268970.02  9.06%     -   49s
     0     0 2268971.38    0  326 2495101.86 2268971.38  9.06%     -   49s
     0     0 2269412.52    0  346 2495101.86 2269412.52  9.05%     -   50s
     0     0 2269564.45    0  364 2495101.86 2269564.45  9.04%     -   50s
     0     0 2269564.93    0  364 2495101.86 2269564.93  9.04%     -   50s
     0     0 2269633.74    0  372 2495101.86 2269633.74  9.04%     -   50s
     0     0 2269660.60    0  366 2495101.86 2269660.60  9.04%     -   50s
     0     0 2269661.35    0  366 2495101.86 2269661.35  9.04%     -   50s
     0     0 2271739.27    0  357 2495101.86 2271739.27  8.95%     -   51s
     0     0 2271740.94    0  356 2495101.86 2271740.94  8.95%     -   51s
H    0     0                    2495065.3555 2271766.98  8.95%     -   52s
H    0     0                    2494959.4360 2271766.98  8.95%     -   52s
H    0     0                    2491127.6299 2271766.98  8.81%     -   52s
H    0     0                    2491065.0436 2271766.98  8.80%     -   52s
     0     0 2272230.96    0  344 2491065.04 2272230.96  8.78%     -   53s
     0     0 2272234.82    0  329 2491065.04 2272234.82  8.78%     -   53s
     0     0 2272389.57    0  330 2491065.04 2272389.57  8.78%     -   53s
     0     0 2272511.54    0  322 2491065.04 2272511.54  8.77%     -   53s
     0     0 2272608.04    0  308 2491065.04 2272608.04  8.77%     -   53s
     0     0 2273433.09    0  322 2491065.04 2273433.09  8.74%     -   54s
     0     0 2273433.09    0  316 2491065.04 2273433.09  8.74%     -   54s
     0     0 2274049.26    0  328 2491065.04 2274049.26  8.71%     -   54s
     0     0 2277445.41    0  353 2491065.04 2277445.41  8.58%     -   55s
     0     0 2277831.03    0  330 2491065.04 2277831.03  8.56%     -   56s
     0     0 2279340.14    0  350 2491065.04 2279340.14  8.50%     -   56s
     0     0 2279340.14    0  381 2491065.04 2279340.14  8.50%     -   57s
     0     0 2280249.84    0  365 2491065.04 2280249.84  8.46%     -   57s
     0     0 2281496.17    0  364 2491065.04 2281496.17  8.41%     -   58s
H    0     0                    2490221.8213 2281533.03  8.38%     -   58s
H    0     0                    2490151.3746 2281533.03  8.38%     -   58s
H    0     0                    2490124.1013 2281533.03  8.38%     -   58s
     0     0 2283740.57    0  387 2490124.10 2283740.57  8.29%     -   59s
     0     0 2285473.88    0  390 2490124.10 2285473.88  8.22%     -   60s
     0     0 2285473.88    0  390 2490124.10 2285473.88  8.22%     -   60s
     0     0 2285790.04    0  387 2490124.10 2285790.04  8.21%     -   61s
H    0     0                    2489162.9439 2285907.66  8.17%     -   62s
     0     0 2285907.66    0  381 2489162.94 2285907.66  8.17%     -   62s
     0     0 2285986.39    0  367 2489162.94 2285986.39  8.16%     -   62s
     0     0 2286000.62    0  362 2489162.94 2286000.62  8.16%     -   62s
H    0     0                    2487862.1087 2292752.88  7.84%     -   63s
     0     0 2292752.88    0  307 2487862.11 2292752.88  7.84%     -   63s
     0     0 2292752.89    0  300 2487862.11 2292752.89  7.84%     -   64s
H    0     0                    2487721.9069 2293664.92  7.80%     -   64s
H    0     0                    2486912.3920 2293664.92  7.77%     -   64s
     0     0 2293664.92    0  295 2486912.39 2293664.92  7.77%     -   64s
H    0     0                    2486542.2640 2293759.10  7.75%     -   65s
     0     0 2293759.10    0  289 2486542.26 2293759.10  7.75%     -   65s
H    0     0                    2485533.1726 2293826.87  7.71%     -   65s
     0     0 2293826.87    0  298 2485533.17 2293826.87  7.71%     -   65s
H    0     0                    2484934.8158 2293826.87  7.69%     -   65s
H    0     0                    2484176.3362 2294618.70  7.63%     -   66s
     0     0 2294618.70    0  288 2484176.34 2294618.70  7.63%     -   66s
H    0     0                    2483289.9497 2294935.93  7.58%     -   66s
H    0     0                    2483265.3768 2294935.93  7.58%     -   66s
H    0     0                    2483112.5938 2294935.93  7.58%     -   66s
H    0     0                    2481422.1429 2294935.93  7.52%     -   66s
H    0     0                    2481396.0573 2294935.93  7.51%     -   66s
H    0     0                    2481024.5914 2294935.93  7.50%     -   66s
H    0     0                    2480981.2504 2294935.93  7.50%     -   66s
     0     0 2294935.93    0  275 2480981.25 2294935.93  7.50%     -   67s
     0     0 2295039.82    0  311 2480981.25 2295039.82  7.49%     -   68s
     0     0 2295151.46    0  301 2480981.25 2295151.46  7.49%     -   68s
     0     0 2295236.02    0  307 2480981.25 2295236.02  7.49%     -   69s
     0     0 2295345.98    0  324 2480981.25 2295345.98  7.48%     -   69s
     0     0 2295386.65    0  325 2480981.25 2295386.65  7.48%     -   70s
     0     0 2296280.81    0  302 2480981.25 2296280.81  7.44%     -   70s
     0     0 2296479.14    0  294 2480981.25 2296479.14  7.44%     -   71s
     0     0 2296508.06    0  301 2480981.25 2296508.06  7.44%     -   72s
     0     0 2297175.63    0  304 2480981.25 2297175.63  7.41%     -   72s
H    0     0                    2480583.9922 2297175.77  7.39%     -   74s
H    0     0                    2480544.4992 2297175.77  7.39%     -   75s
H    0     0                    2479759.1501 2297175.77  7.36%     -   76s
     0     0 2297476.90    0  304 2479759.15 2297476.90  7.35%     -   76s
     0     0 2297571.81    0  296 2479759.15 2297571.81  7.35%     -   76s
     0     0 2297611.57    0  331 2479759.15 2297611.57  7.35%     -   77s
     0     0 2298229.12    0  306 2479759.15 2298229.12  7.32%     -   77s
     0     0 2298415.31    0  309 2479759.15 2298415.31  7.31%     -   78s
     0     0 2298453.86    0  314 2479759.15 2298453.86  7.31%     -   78s
     0     0 2299222.64    0  297 2479759.15 2299222.64  7.28%     -   79s
     0     0 2299463.84    0  302 2479759.15 2299463.84  7.27%     -   80s
     0     0 2299615.14    0  314 2479759.15 2299615.14  7.26%     -   81s
     0     0 2299701.84    0  298 2479759.15 2299701.84  7.26%     -   81s
     0     0 2299736.99    0  306 2479759.15 2299736.99  7.26%     -   81s
     0     0 2301678.35    0  348 2479759.15 2301678.35  7.18%     -   82s
     0     0 2302658.63    0  321 2479759.15 2302658.63  7.14%     -   83s
     0     0 2302979.64    0  344 2479759.15 2302979.64  7.13%     -   83s
     0     0 2303090.00    0  357 2479759.15 2303090.00  7.12%     -   84s
     0     0 2303189.30    0  351 2479759.15 2303189.30  7.12%     -   84s
     0     0 2303223.42    0  358 2479759.15 2303223.42  7.12%     -   84s
     0     0 2304489.90    0  323 2479759.15 2304489.90  7.07%     -   85s
     0     0 2304518.20    0  326 2479759.15 2304518.20  7.07%     -   85s
H    0     0                    2479258.6616 2304523.96  7.05%     -   86s
     0     0 2304962.80    0  316 2479258.66 2304962.80  7.03%     -   86s
     0     0 2305097.68    0  320 2479258.66 2305097.68  7.02%     -   87s
     0     0 2305159.07    0  294 2479258.66 2305159.07  7.02%     -   87s
     0     0 2306285.77    0  362 2479258.66 2306285.77  6.98%     -   88s
H    0     0                    2478533.6623 2306293.68  6.95%     -   89s
H    0     0                    2477983.5755 2306293.68  6.93%     -   89s
H    0     0                    2477200.5036 2306293.68  6.90%     -  101s
     0     0 2306648.38    0  338 2477200.50 2306648.38  6.88%     -  104s
     0     0 2306656.56    0  335 2477200.50 2306656.56  6.88%     -  104s
     0     0 2306732.61    0  310 2477200.50 2306732.61  6.88%     -  104s
     0     0 2306786.22    0  328 2477200.50 2306786.22  6.88%     -  105s
     0     0 2308734.59    0  315 2477200.50 2308734.59  6.80%     -  106s
H    0     0                    2477189.7802 2309202.41  6.78%     -  106s
     0     0 2309202.41    0  301 2477189.78 2309202.41  6.78%     -  107s
     0     0 2309202.41    0  291 2477189.78 2309202.41  6.78%     -  107s
     0     0 2309202.41    0  292 2477189.78 2309202.41  6.78%     -  108s
     0     0 2312294.99    0  302 2477189.78 2312294.99  6.66%     -  109s
     0     0 2312649.56    0  308 2477189.78 2312649.56  6.64%     -  110s
     0     0 2312814.39    0  294 2477189.78 2312814.39  6.64%     -  110s
     0     0 2312848.91    0  309 2477189.78 2312848.91  6.63%     -  111s
     0     0 2313826.89    0  326 2477189.78 2313826.89  6.59%     -  112s
     0     0 2314171.55    0  342 2477189.78 2314171.55  6.58%     -  113s
     0     0 2314275.86    0  339 2477189.78 2314275.86  6.58%     -  114s
     0     0 2314342.15    0  372 2477189.78 2314342.15  6.57%     -  114s
     0     0 2315566.37    0  320 2477189.78 2315566.37  6.52%     -  115s
     0     0 2315863.72    0  340 2477189.78 2315863.72  6.51%     -  115s
     0     0 2315923.02    0  331 2477189.78 2315923.02  6.51%     -  116s
     0     0 2316358.53    0  306 2477189.78 2316358.53  6.49%     -  117s

Cutting planes:
  Learned: 20
  Gomory: 116
  Lift-and-project: 225
  Cover: 178
  Implied bound: 210
  Clique: 55
  MIR: 1036
  Knapsack: 45
  StrongCG: 134
  Flow cover: 1038
  GUB cover: 8
  Network: 8
  RLT: 126
  Relax-and-lift: 380
  BQP: 1

Explored 1 nodes (145483 simplex iterations) in 120.03 seconds (167.12 work units)
Thread count was 24 (of 24 available processors)

Solution count 10: 2.47719e+06 2.47719e+06 2.4772e+06 ... 2.48098e+06

Time limit reached
Best objective 2.477189780240e+06, best bound 2.316430275183e+06, gap 6.4896%
