
Gurobi 13.0.2 (linux64, Python) logging started Wed Jun  3 12:20:41 2026

Set parameter LogToConsole to value 0
Set parameter Username
Set parameter LicenseID to value 2748191
Set parameter TimeLimit to value 600
Set parameter LogFile to value "output/bf_qcv_045/period_5/gurobi.log"
Academic license - for non-commercial use only - expires 2026-12-01
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Debian GNU/Linux 13 (trixie)")

CPU model: 13th Gen Intel(R) Core(TM) i7-13700HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 24 logical processors, using up to 24 threads

Non-default parameters:
TimeLimit  600
LogToConsole  0

Optimize a model with 62480 rows, 49980 columns and 166260 nonzeros (Min)
Model fingerprint: 0xff237367
Model has 20400 linear objective coefficients
Variable types: 40290 continuous, 9690 integer (9690 binary)
Coefficient statistics:
  Matrix range     [1e-02, 1e+04]
  Objective range  [1e+01, 2e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [4e-01, 1e+05]

Presolve removed 44697 rows and 35754 columns
Presolve time: 0.27s
Presolved: 17783 rows, 14226 columns, 75111 nonzeros
Variable types: 9399 continuous, 4827 integer (4827 binary)
Found heuristic solution: objective 2.404063e+07
Found heuristic solution: objective 6694608.8836

Root relaxation: objective 2.135835e+06, 12351 iterations, 0.37 seconds (0.99 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
H    0     0                    2302191.0464 2144435.66  6.85%     -    4s
H    0     0                    2302187.1372 2144435.66  6.85%     -    4s
     0     0 2144435.66    0  324 2302187.14 2144435.66  6.85%     -    4s
     0     0 2144471.98    0  309 2302187.14 2144471.98  6.85%     -    4s
     0     0 2144479.63    0  301 2302187.14 2144479.63  6.85%     -    4s
     0     0 2144481.42    0  301 2302187.14 2144481.42  6.85%     -    4s
     0     0 2152224.44    0  185 2302187.14 2152224.44  6.51%     -    4s
     0     0 2152253.16    0  179 2302187.14 2152253.16  6.51%     -    5s
     0     0 2152254.46    0  175 2302187.14 2152254.46  6.51%     -    5s
     0     0 2152978.97    0  203 2302187.14 2152978.97  6.48%     -    5s
     0     0 2153217.16    0  189 2302187.14 2153217.16  6.47%     -    5s
     0     0 2153303.56    0  194 2302187.14 2153303.56  6.47%     -    5s
     0     0 2153372.83    0  193 2302187.14 2153372.83  6.46%     -    5s
     0     0 2153386.22    0  197 2302187.14 2153386.22  6.46%     -    5s
     0     0 2153386.71    0  197 2302187.14 2153386.71  6.46%     -    5s
     0     0 2155196.54    0  239 2302187.14 2155196.54  6.38%     -    5s
H    0     0                    2300571.1215 2155218.93  6.32%     -    5s
H    0     0                    2276497.4247 2155218.93  5.33%     -    6s
     0     0 2155613.66    0  250 2276497.42 2155613.66  5.31%     -    6s
     0     0 2155714.44    0  242 2276497.42 2155714.44  5.31%     -    6s
     0     0 2155727.78    0  243 2276497.42 2155727.78  5.31%     -    6s
     0     0 2155738.27    0  237 2276497.42 2155738.27  5.30%     -    6s
     0     0 2155742.26    0  237 2276497.42 2155742.26  5.30%     -    6s
     0     0 2156225.56    0  241 2276497.42 2156225.56  5.28%     -    6s
H    0     0                    2276440.7351 2156225.99  5.28%     -    6s
     0     0 2156662.65    0  236 2276440.74 2156662.65  5.26%     -    7s
     0     0 2157035.30    0  249 2276440.74 2157035.30  5.25%     -    7s
     0     0 2157120.62    0  250 2276440.74 2157120.62  5.24%     -    7s
     0     0 2157141.34    0  259 2276440.74 2157141.34  5.24%     -    7s
     0     0 2157154.57    0  258 2276440.74 2157154.57  5.24%     -    7s
     0     0 2157154.80    0  260 2276440.74 2157154.80  5.24%     -    7s
     0     0 2158062.59    0  246 2276440.74 2158062.59  5.20%     -    7s
     0     0 2158374.72    0  242 2276440.74 2158374.72  5.19%     -    7s
     0     0 2158468.48    0  238 2276440.74 2158468.48  5.18%     -    7s
     0     0 2158515.16    0  232 2276440.74 2158515.16  5.18%     -    7s
     0     0 2158531.54    0  233 2276440.74 2158531.54  5.18%     -    8s
     0     0 2158537.73    0  241 2276440.74 2158537.73  5.18%     -    8s
     0     0 2159057.81    0  226 2276440.74 2159057.81  5.16%     -    8s
     0     0 2159273.54    0  231 2276440.74 2159273.54  5.15%     -    8s
     0     0 2159304.95    0  228 2276440.74 2159304.95  5.15%     -    8s
     0     0 2159307.15    0  228 2276440.74 2159307.15  5.15%     -    8s
     0     0 2159967.18    0  184 2276440.74 2159967.18  5.12%     -    8s
     0     0 2160094.99    0  182 2276440.74 2160094.99  5.11%     -    8s
     0     0 2160112.03    0  187 2276440.74 2160112.03  5.11%     -    8s
     0     0 2160117.55    0  178 2276440.74 2160117.55  5.11%     -    8s
     0     0 2160399.32    0  174 2276440.74 2160399.32  5.10%     -    8s
     0     0 2160522.44    0  185 2276440.74 2160522.44  5.09%     -    9s
     0     0 2160633.81    0  184 2276440.74 2160633.81  5.09%     -    9s
     0     0 2160676.62    0  193 2276440.74 2160676.62  5.09%     -    9s
     0     0 2160687.14    0  191 2276440.74 2160687.14  5.08%     -    9s
     0     0 2160991.55    0  191 2276440.74 2160991.55  5.07%     -    9s
     0     0 2161081.51    0  185 2276440.74 2161081.51  5.07%     -    9s
     0     0 2161126.74    0  179 2276440.74 2161126.74  5.07%     -    9s
     0     0 2161148.09    0  189 2276440.74 2161148.09  5.06%     -    9s
     0     0 2161153.51    0  180 2276440.74 2161153.51  5.06%     -    9s
     0     0 2161418.80    0  184 2276440.74 2161418.80  5.05%     -    9s
     0     0 2161632.40    0  185 2276440.74 2161632.40  5.04%     -    9s
     0     0 2161815.24    0  186 2276440.74 2161815.24  5.04%     -    9s
     0     0 2161851.78    0  185 2276440.74 2161851.78  5.03%     -    9s
     0     0 2161889.99    0  181 2276440.74 2161889.99  5.03%     -    9s
     0     0 2161902.62    0  184 2276440.74 2161902.62  5.03%     -    9s
     0     0 2162295.10    0  180 2276440.74 2162295.10  5.01%     -    9s
     0     0 2162419.07    0  183 2276440.74 2162419.07  5.01%     -   10s
     0     0 2162441.70    0  183 2276440.74 2162441.70  5.01%     -   10s
     0     0 2162452.27    0  183 2276440.74 2162452.27  5.01%     -   10s
     0     0 2162844.86    0  202 2276440.74 2162844.86  4.99%     -   10s
     0     0 2162954.82    0  195 2276440.74 2162954.82  4.99%     -   10s
     0     0 2162974.15    0  204 2276440.74 2162974.15  4.98%     -   10s
     0     0 2162987.33    0  194 2276440.74 2162987.33  4.98%     -   10s
     0     0 2163263.11    0  199 2276440.74 2163263.11  4.97%     -   10s
     0     0 2163373.56    0  195 2276440.74 2163373.56  4.97%     -   10s
H    0     0                    2275066.5543 2163381.18  4.91%     -   10s
     0     0 2163381.18    0  205 2275066.55 2163381.18  4.91%     -   10s
     0     0 2163643.49    0  190 2275066.55 2163643.49  4.90%     -   10s
     0     0 2163675.32    0  189 2275066.55 2163675.32  4.90%     -   10s
     0     0 2163678.75    0  185 2275066.55 2163678.75  4.90%     -   10s
     0     0 2163767.72    0  198 2275066.55 2163767.72  4.89%     -   10s
     0     0 2163775.50    0  198 2275066.55 2163775.50  4.89%     -   10s
     0     0 2163775.50    0  198 2275066.55 2163775.50  4.89%     -   10s
     0     0 2163775.50    0  198 2275066.55 2163775.50  4.89%     -   10s
H    0     0                    2274642.5501 2163780.38  4.87%     -   11s
H    0     0                    2274272.4768 2163780.38  4.86%     -   11s
H    0     0                    2258687.3345 2163780.38  4.20%     -   11s
H    0     0                    2258627.9066 2163780.38  4.20%     -   11s
     0     2 2163780.38    0  198 2258627.91 2163780.38  4.20%     -   11s
H    3     8                    2257891.9620 2163780.38  4.17%   9.7   12s
H   16    32                    2257157.6504 2164074.25  4.12%  33.3   12s
H  156   176                    2256533.8669 2164178.08  4.09%  19.8   13s
H  237   248                    2254972.8290 2164178.08  4.03%  17.4   13s
  1283  1357 2169886.57   47  168 2254972.83 2164178.08  4.03%  12.8   15s
H 1885  1907                    2254972.6732 2164178.08  4.03%  13.3   16s
H 1905  1907                    2254884.6325 2164178.08  4.02%  13.3   16s
  3934  4039 2190982.46  156  133 2254884.63 2164178.21  4.02%  17.3   20s
H 4089  3980                    2241970.9393 2164178.21  3.47%  17.7   20s
H 4985  4807                    2241487.7851 2164178.21  3.45%  19.3   22s
  5954  5679 2212004.76  251  103 2241487.79 2164178.21  3.45%  23.3   25s
H 6096  5662                    2236780.0727 2164178.21  3.25%  24.7   27s
H 6452  5862                    2231491.6991 2164178.21  3.02%  26.2   28s
H 6454  5840                    2231031.0814 2164178.21  3.00%  26.3   28s
H 6465  5849                    2231030.7456 2164178.21  3.00%  26.5   29s
H 6483  5845                    2230771.6322 2164178.21  2.99%  26.6   29s
  6723  6038 2194101.89   47  110 2230771.63 2164178.21  2.99%  27.1   30s
H 6724  6038                    2230766.1844 2164178.21  2.98%  27.0   30s
H 6736  6038                    2230734.8902 2164221.98  2.98%  27.1   30s
H 6742  5972                    2227167.5916 2164221.98  2.83%  27.2   30s
H 7149  6331                    2227165.4285 2164221.98  2.83%  27.1   31s
  7858  6895 2199190.44  166  198 2227165.43 2164221.98  2.83%  27.3   35s
H 7863  6553                    2226976.6984 2164221.98  2.82%  27.3   37s
  7888  6570 2193135.66  112  148 2226976.70 2165392.28  2.77%  27.2   40s
H 7898  6247                    2226974.9420 2176140.55  2.28%  27.2   41s
H 7906  5939                    2226974.4942 2179053.14  2.15%  27.2   43s
  7919  5948 2226974.49   75  147 2226974.49 2182797.41  1.98%  27.1   45s
H 7930  5656                    2226954.4855 2187278.94  1.78%  27.1   46s
  7965  5679 2194282.58   97  160 2226954.49 2194282.58  1.47%  27.0   50s
  8005  5706 2203998.25   36  153 2226954.49 2203998.25  1.03%  26.8   55s
H 8034  5440                    2226053.9366 2204161.20  0.98%  30.2   59s
  8038  5442 2204167.25  107  139 2226053.94 2204167.25  0.98%  30.2   60s
H 8041  5172                    2225701.5931 2204167.29  0.97%  30.2   60s
H 8049  4919                    2225701.0061 2204209.35  0.97%  30.2   61s
H 8049  4672                    2225534.3837 2204209.35  0.96%  30.2   61s
  8062  4680 2204575.43  190  181 2225534.38 2204575.43  0.94%  30.1   66s
  8081  4693 2204776.89   52  169 2225534.38 2204776.89  0.93%  30.0   71s
H 8081  4458                    2225534.2874 2204776.89  0.93%  30.0   71s
  8240  4613 2205129.82   31  178 2225534.29 2205029.96  0.92%  32.0   75s
H 8377  4446                    2225534.0380 2205029.96  0.92%  31.6   76s
H 8383  4232                    2225487.4296 2205029.96  0.92%  31.6   76s
H 8527  4109                    2225487.3364 2205029.96  0.92%  31.2   78s
  8872  4229 2205276.19   48  162 2225487.34 2205029.96  0.92%  30.3   80s
 11122  5389 2207802.41  107   60 2225487.34 2205029.96  0.92%  27.7   85s
 12427  5984 2205993.76  127  101 2225487.34 2205029.96  0.92%  31.5   90s
H13241  5968                    2225486.9907 2205029.96  0.92%  34.1   94s
 13261  6094 2206014.93  133  102 2225486.99 2205029.96  0.92%  34.3   95s
 14690  6651 2206015.44  142   99 2225486.99 2205029.96  0.92%  37.2  100s
 17380  8046 2206017.23  152   90 2225486.99 2205089.02  0.92%  36.7  105s
 19512  8862 2206020.84  161   33 2225486.99 2205117.68  0.92%  36.8  110s
H19659  9020                    2225480.3193 2205117.68  0.91%  37.1  113s
 20532  9940 2206021.79  164   33 2225480.32 2205117.68  0.91%  37.1  115s
 21872 10618 2206023.64  171   33 2225480.32 2205121.98  0.91%  38.1  120s
 23526 12563 2216657.63  179   42 2225480.32 2205121.98  0.91%  38.8  125s
 26274 14842 2215481.79  232   41 2225480.32 2205121.98  0.91%  38.9  131s
 29428 17124 2216950.71  306  105 2225480.32 2205121.98  0.91%  38.5  135s
 31078 18207     cutoff  353      2225480.32 2205121.98  0.91%  39.3  141s
 33070 20021 2208738.61  156   29 2225480.32 2205153.32  0.91%  39.2  145s
 35720 22416 2212617.33  335   24 2225480.32 2205153.32  0.91%  38.9  151s
 39104 23664 2206017.05  177   69 2225480.32 2205153.32  0.91%  38.0  155s
H40083 24493                    2225475.9931 2205153.32  0.91%  38.0  157s
H40302 24472                    2225390.5082 2205153.32  0.91%  37.9  157s
 40332 25907 2207373.46  209   92 2225390.51 2205153.32  0.91%  37.9  160s
 43009 26569 2211941.25  381   45 2225390.51 2205163.00  0.91%  37.7  165s
 44186 28797 2211942.10  383   48 2225390.51 2205167.10  0.91%  37.7  171s
 49987 31921 2207010.25  206   87 2225390.51 2205215.11  0.91%  35.4  177s
H49989 31921                    2225390.0845 2205215.11  0.91%  35.4  177s
H50007 31826                    2225353.6440 2205215.11  0.90%  35.4  177s
 50012 33648 2207012.42  207   87 2225353.64 2205215.11  0.90%  35.4  180s
 52136 33649 2205439.55   44  198 2225353.64 2205215.11  0.90%  34.9  193s
H52138 31967                    2225347.2219 2205215.11  0.90%  34.9  194s
 52144 31971 2218402.01  199   95 2225347.22 2205215.11  0.90%  34.9  195s
 52164 31985 2210597.47  381  184 2225347.22 2205215.11  0.90%  34.9  200s
 52172 31990 2206053.93  139  185 2225347.22 2205215.11  0.90%  34.9  205s
 52181 31996 2208917.10  374  206 2225347.22 2205323.73  0.90%  34.9  210s
 52189 32001 2216336.39  271  166 2225347.22 2205330.80  0.90%  34.9  215s
 52203 32011 2206005.56  113  167 2225347.22 2205397.23  0.90%  34.9  220s
 52212 32017 2214876.32  404  191 2225347.22 2205400.89  0.90%  34.9  225s
 52224 32025 2213514.39  356  204 2225347.22 2205400.89  0.90%  34.9  230s
 52235 32032 2207505.79  152  185 2225347.22 2205429.60  0.90%  34.9  235s
 52246 32039 2212519.54   84  165 2225347.22 2205469.49  0.89%  34.9  240s
 52258 32047 2206059.45  182  182 2225347.22 2205502.91  0.89%  34.9  245s
 52269 32055 2216972.86   55  182 2225347.22 2205502.91  0.89%  34.9  250s
 52276 32059 2206566.88  257  194 2225347.22 2205502.91  0.89%  34.9  255s
H52280 30456                    2225330.6611 2205502.91  0.89%  34.9  257s
 52287 30461 2215020.36  248  190 2225330.66 2205502.91  0.89%  34.8  260s
 52297 30467 2205502.91   38  203 2225330.66 2205502.91  0.89%  34.8  265s
 52308 30475 2210016.67  386  216 2225330.66 2205502.91  0.89%  34.8  270s
 52319 30482 2213728.89  302  205 2225330.66 2205502.91  0.89%  34.8  275s
 52330 30489 2206073.79  106  187 2225330.66 2205502.91  0.89%  34.8  280s
 52338 30495 2224822.40  166  195 2225330.66 2205502.91  0.89%  34.8  285s
 52349 30502 2206129.41  132  210 2225330.66 2205503.43  0.89%  34.8  290s
 52359 30509 2214872.80  290  215 2225330.66 2205517.58  0.89%  34.8  295s
 52523 30579 2205875.70   46  191 2225330.66 2205819.07  0.88%  35.2  300s
 52841 30596 2205955.06   54  180 2225330.66 2205819.07  0.88%  35.0  305s
 53011 30651 2222386.58   58  171 2225330.66 2205819.07  0.88%  35.0  310s
 53216 30766 2205988.15   69  166 2225330.66 2205819.07  0.88%  34.9  315s
 54030 31279 2206033.70   90  153 2225330.66 2205819.07  0.88%  34.6  321s
 55731 32814 2206058.56  114  141 2225330.66 2205831.20  0.88%  34.2  326s
 57897 33587 2211361.74  129  123 2225330.66 2205844.71  0.88%  34.4  332s
 58945 33610 2206061.19  136  122 2225330.66 2205844.71  0.88%  35.0  336s
 59820 33675 2206061.77  146  127 2225330.66 2205844.71  0.88%  35.5  340s
H60102 32052                    2225330.3907 2205844.71  0.88%  36.0  340s
 63306 34676 2206064.57  167  122 2225330.39 2205845.50  0.88%  36.8  348s
 66608 35949 2206066.33  177  122 2225330.39 2205851.14  0.88%  36.5  351s
 71179 37540 2208367.50  206   53 2225330.39 2205862.48  0.87%  36.5  356s
 74667 38039 2208407.36  235   62 2225330.39 2205862.48  0.87%  36.9  360s
H74952 36491                    2225330.3905 2205862.48  0.87%  37.2  360s
H75050 35049                    2225313.9575 2205862.48  0.87%  37.3  360s
 76673 35716 2208410.92  255   59 2225313.96 2205862.48  0.87%  37.8  365s
H76765 34374                    2225313.9336 2205862.48  0.87%  38.0  365s
 78349 35791 2208423.52  270   68 2225313.93 2205862.48  0.87%  38.4  370s
H79230 34253                    2225313.9311 2205862.48  0.87%  38.6  370s
 81147 35086 2208476.29  304   86 2225313.93 2205888.33  0.87%  39.3  376s
H81813 33680                    2225313.9137 2205888.33  0.87%  39.5  376s
 83972 35770 2208537.65  335  110 2225313.91 2205892.33  0.87%  40.0  382s
 86780 36265 2208581.85  348   62 2225313.91 2205892.33  0.87%  40.4  387s
 87602 37327 2209052.53  366   99 2225313.91 2205892.33  0.87%  41.1  390s
 91418 38457 2209054.88  394   45 2225313.91 2205910.91  0.87%  41.9  395s
 93473 38497 2224870.62  409  119 2225313.91 2205910.91  0.87%  42.2  402s
 93998 39025 2209065.07  410  109 2225313.91 2205910.91  0.87%  42.2  406s
 95082 40379 2209065.12  420  104 2225313.91 2205910.91  0.87%  42.5  410s
 99009 42250 2205983.68   81  110 2225313.91 2205910.91  0.87%  42.4  417s
 102050 43544 2224998.90   78  118 2225313.91 2205910.97  0.87%  42.6  421s
 105017 43830 2207796.45  187   58 2225313.91 2205911.92  0.87%  42.6  425s
 107226 45212 2206010.05  102  102 2225313.91 2205911.92  0.87%  42.8  430s
H107743 43915                    2225313.9124 2205911.92  0.87%  42.8  430s
 109856 44831 2206017.78  118   60 2225313.91 2205911.92  0.87%  43.4  435s
H113163 44167                    2225308.9478 2205911.92  0.87%  44.6  439s
 114355 46163 2206063.39  157   59 2225308.95 2205911.92  0.87%  45.3  444s
 117094 48427 2211706.85  173   43 2225308.95 2205911.95  0.87%  45.9  449s
*117904 46755             504    2225025.4237 2205911.95  0.86%  45.8  449s
 120526 49883     cutoff  348      2225025.42 2205911.95  0.86%  46.1  453s
H124817 51983                    2224968.4528 2205912.68  0.86%  45.9  457s
H127248 49723                    2224060.7974 2205912.68  0.82%  45.7  457s
H128011 44964                    2221609.5554 2205912.68  0.71%  45.7  457s
 128209 45481     cutoff  269      2221609.56 2205912.68  0.71%  45.7  460s
H128235 41308                    2220187.2471 2205912.68  0.64%  45.7  460s
H128282 36437                    2217849.8003 2205912.68  0.54%  45.7  460s
H128390 29147                    2213868.2361 2205912.68  0.36%  45.7  460s
H129560 29506                    2213740.4708 2205912.68  0.35%  45.8  464s
H129632 26690                    2211802.4067 2205912.68  0.27%  45.8  464s
H130850 26525                    2211698.0240 2205912.68  0.26%  45.8  464s
H131133 25506                    2210898.8992 2205912.68  0.23%  45.8  464s
 131527 25320 2210264.77  180  198 2210898.90 2205915.64  0.23%  45.9  467s
H131546 24066                    2210782.3526 2205915.64  0.22%  45.8  469s
H131546 22862                    2210657.4141 2205915.64  0.21%  45.8  469s
H131548 21719                    2210556.3886 2205915.64  0.21%  45.8  469s
 131551 21721 2209746.58  401   50 2210556.39 2205915.64  0.21%  45.8  470s
H131562 20641                    2210506.5239 2206009.89  0.20%  45.8  473s
H131562 19609                    2210209.6391 2206009.89  0.19%  45.8  473s
 131570 19615 2206038.12   80   41 2210209.64 2206038.12  0.19%  45.8  475s
H131580 18639                    2210209.6254 2206077.89  0.19%  45.8  478s
H131580 17706                    2210205.0425 2206077.89  0.19%  45.8  478s
H131580 16820                    2210158.5360 2206077.89  0.18%  45.8  478s
 132082 17733 2206131.29   63   11 2210158.54 2206129.73  0.18%  45.8  480s
H132983 17133                    2210117.1864 2206129.73  0.18%  45.5  481s
H133053 16309                    2209795.2346 2206129.73  0.17%  45.5  481s
H133466 16432                    2207699.7407 2206129.73  0.07%  45.4  482s
H134682 17721                    2207342.8069 2206129.75  0.05%  45.1  484s
 141311 20827     cutoff  155      2207342.81 2206130.48  0.05%  43.6  485s
H156927 24271                    2207341.6395 2206130.48  0.05%  40.2  489s
 156932 24275 2206143.12   89   25 2207341.64 2206130.48  0.05%  40.2  490s
H156934 23062                    2207323.5527 2206130.48  0.05%  40.2  490s
 156949 23072 2206993.31   55    6 2207323.55 2206129.53  0.05%  40.2  495s
 170326 33818 2206321.63   69   20 2207323.55 2206129.89  0.05%  37.5  500s
 201698 50331 2206507.29   89   12 2207323.55 2206130.20  0.05%  32.9  505s
H207819 54501                    2206759.5785 2206130.49  0.03%  61.5  506s
 224385 65403 2206468.45   86   10 2206759.58 2206130.98  0.03%  30.5  510s
 254514 84480 2206466.32   72   10 2206759.58 2206131.57  0.03%  28.1  515s
H289529 99141                    2206712.6186 2206131.94  0.03%  47.3  518s
 305005 111493     cutoff  119      2206712.62 2206131.94  0.03%  25.6  520s
 347117 130011 2206477.59   97   62 2206712.62 2206132.03  0.03%  24.7  526s
 347153 130035 2206535.75   97   65 2206712.62 2206132.03  0.03%  24.7  530s
 347211 128220 2206519.01   97   86 2206712.62 2206132.03  0.03%  24.7  535s
 347256 128250 2206546.04   97   88 2206712.62 2206132.03  0.03%  24.7  540s
 347302 128281 2206484.09   97  104 2206712.62 2206132.03  0.03%  24.7  545s
 348572 130813 2206463.13   79   11 2206712.62 2206132.10  0.03%  24.6  550s
H368059 134235                    2206677.9166 2206132.10  0.02%  40.6  552s
 393332 151299 2206369.37   91    4 2206677.92 2206132.10  0.02%  23.6  555s
 407964 161202 2206498.44  108  103 2206677.92 2206132.10  0.02%  23.1  560s
 408016 161237 2206464.14  108  109 2206677.92 2206132.10  0.02%  23.1  565s
 408076 161277 2206480.68  108  114 2206677.92 2206132.10  0.02%  23.1  570s
 408128 161312 2206480.15  108  128 2206677.92 2206132.10  0.02%  23.1  575s
 425607 170001 2206517.04  147    8 2206677.92 2206132.43  0.02%  22.5  580s
 476310 199961 2206487.23  166   10 2206677.92 2206132.45  0.02%  21.4  585s
 518420 220830 2206368.67   82    3 2206677.92 2206132.85  0.02%  20.5  590s
 590117 257414 2206512.32  122   31 2206677.92 2206132.92  0.02%  19.3  595s

Cutting planes:
  Gomory: 58
  Lift-and-project: 39
  Projected implied bound: 1
  MIR: 158
  Flow cover: 45
  Zero half: 1
  Relax-and-lift: 6

Explored 590154 nodes (17503932 simplex iterations) in 600.20 seconds (626.10 work units)
Thread count was 24 (of 24 available processors)

Solution count 10: 2.20668e+06 2.20671e+06 2.20676e+06 ... 2.21021e+06

Time limit reached
Best objective 2.206677916586e+06, best bound 2.206132917121e+06, gap 0.0247%
