
Gurobi 13.0.2 (linux64, Python) logging started Wed Jun  3 17:13:10 2026

Set parameter LogToConsole to value 0
Set parameter Username
Set parameter LicenseID to value 2748191
Set parameter TimeLimit to value 600
Set parameter LogFile to value "output/bf_qcv_045/period_4/gurobi.log"
Academic license - for non-commercial use only - expires 2026-12-01
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Debian GNU/Linux 13 (trixie)")

CPU model: 13th Gen Intel(R) Core(TM) i7-13700HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 24 logical processors, using up to 24 threads

Non-default parameters:
TimeLimit  600
LogToConsole  0

Optimize a model with 62573 rows, 50054 columns and 166491 nonzeros (Min)
Model fingerprint: 0x7258f827
Model has 20405 linear objective coefficients and an objective constant of 349.5651904
Variable types: 40348 continuous, 9706 integer (9706 binary)
Coefficient statistics:
  Matrix range     [1e-02, 1e+04]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [2e-01, 7e+04]

Presolve removed 44790 rows and 35827 columns
Presolve time: 0.28s
Presolved: 17783 rows, 14227 columns, 75112 nonzeros
Variable types: 9400 continuous, 4827 integer (4827 binary)
Found heuristic solution: objective 2.677416e+07

Root relaxation: objective 1.331347e+06, 12971 iterations, 0.39 seconds (0.98 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 1333400.92    0  202 1475602.50 1333400.92  9.64%     -    5s
     0     0 1333529.71    0  220 1475602.50 1333529.71  9.63%     -    5s
     0     0 1333567.40    0  213 1475602.50 1333567.40  9.63%     -    5s
     0     0 1333567.53    0  214 1475602.50 1333567.53  9.63%     -    5s
     0     0 1334188.51    0  195 1475602.50 1334188.51  9.58%     -    5s
     0     0 1334391.80    0  214 1475602.50 1334391.80  9.57%     -    5s
     0     0 1334407.38    0  214 1475602.50 1334407.38  9.57%     -    5s
     0     0 1334408.40    0  219 1475602.50 1334408.40  9.57%     -    5s
     0     0 1335465.64    0  201 1475602.50 1335465.64  9.50%     -    5s
     0     0 1335776.77    0  205 1475602.50 1335776.77  9.48%     -    5s
     0     0 1336510.20    0  206 1475602.50 1336510.20  9.43%     -    5s
     0     0 1336677.45    0  209 1475602.50 1336677.45  9.41%     -    5s
     0     0 1336678.61    0  209 1475602.50 1336678.61  9.41%     -    5s
     0     0 1338457.14    0  217 1475602.50 1338457.14  9.29%     -    6s
H    0     0                    1454223.7753 1338468.29  7.96%     -    6s
H    0     0                    1448296.1322 1338468.29  7.58%     -    6s
H    0     0                    1435122.4244 1338468.29  6.73%     -    6s
H    0     0                    1430911.7335 1338468.29  6.46%     -    6s
     0     0 1338551.70    0  215 1430911.73 1338551.70  6.45%     -    6s
     0     0 1338552.36    0  216 1430911.73 1338552.36  6.45%     -    6s
     0     0 1341098.11    0  191 1430911.73 1341098.11  6.28%     -    6s
     0     0 1342241.32    0  174 1430911.73 1342241.32  6.20%     -    6s
     0     0 1342306.95    0  160 1430911.73 1342306.95  6.19%     -    6s
     0     0 1342330.57    0  161 1430911.73 1342330.57  6.19%     -    6s
     0     0 1342348.09    0  173 1430911.73 1342348.09  6.19%     -    6s
     0     0 1343195.95    0  163 1430911.73 1343195.95  6.13%     -    6s
     0     0 1343309.15    0  160 1430911.73 1343309.15  6.12%     -    7s
     0     0 1343322.26    0  160 1430911.73 1343322.26  6.12%     -    7s
     0     0 1343343.44    0  160 1430911.73 1343343.44  6.12%     -    7s
     0     0 1343343.68    0  159 1430911.73 1343343.68  6.12%     -    7s
     0     0 1343515.87    0  173 1430911.73 1343515.87  6.11%     -    7s
     0     0 1343623.45    0  165 1430911.73 1343623.45  6.10%     -    7s
     0     0 1343629.28    0  167 1430911.73 1343629.28  6.10%     -    7s
     0     0 1343629.73    0  174 1430911.73 1343629.73  6.10%     -    7s
     0     0 1343687.06    0  181 1430911.73 1343687.06  6.10%     -    7s
     0     0 1343700.75    0  175 1430911.73 1343700.75  6.09%     -    8s
     0     0 1343708.47    0  172 1430911.73 1343708.47  6.09%     -    8s
     0     0 1343713.98    0  171 1430911.73 1343713.98  6.09%     -    8s
     0     0 1343721.68    0  173 1430911.73 1343721.68  6.09%     -    8s
     0     0 1343722.53    0  172 1430911.73 1343722.53  6.09%     -    8s
     0     0 1343746.96    0  166 1430911.73 1343746.96  6.09%     -    8s
     0     0 1343752.64    0  177 1430911.73 1343752.64  6.09%     -    8s
     0     0 1343772.16    0  170 1430911.73 1343772.16  6.09%     -    8s
     0     0 1343775.34    0  172 1430911.73 1343775.34  6.09%     -    8s
     0     0 1343809.50    0  185 1430911.73 1343809.50  6.09%     -    8s
H    0     0                    1430908.1161 1343809.56  6.09%     -    9s
H    0     0                    1429538.6084 1343809.56  6.00%     -    9s
     0     0 1343816.37    0  188 1429538.61 1343816.37  6.00%     -    9s
     0     0 1343879.00    0  186 1429538.61 1343879.00  5.99%     -    9s
     0     0 1343891.94    0  180 1429538.61 1343891.94  5.99%     -    9s
     0     0 1343895.68    0  182 1429538.61 1343895.68  5.99%     -    9s
     0     0 1343895.69    0  185 1429538.61 1343895.69  5.99%     -    9s
     0     0 1344050.03    0  183 1429538.61 1344050.03  5.98%     -    9s
     0     0 1344101.32    0  183 1429538.61 1344101.32  5.98%     -    9s
     0     0 1344103.51    0  177 1429538.61 1344103.51  5.98%     -    9s
     0     0 1344241.34    0  170 1429538.61 1344241.34  5.97%     -    9s
     0     0 1344270.83    0  184 1429538.61 1344270.83  5.96%     -   10s
     0     0 1344296.54    0  187 1429538.61 1344296.54  5.96%     -   10s
     0     0 1344299.47    0  187 1429538.61 1344299.47  5.96%     -   10s
     0     0 1344486.73    0  185 1429538.61 1344486.73  5.95%     -   10s
     0     0 1344527.89    0  176 1429538.61 1344527.89  5.95%     -   10s
     0     0 1344545.58    0  182 1429538.61 1344545.58  5.95%     -   10s
     0     0 1344560.57    0  184 1429538.61 1344560.57  5.94%     -   10s
     0     0 1344562.47    0  185 1429538.61 1344562.47  5.94%     -   10s
     0     0 1344933.47    0  185 1429538.61 1344933.47  5.92%     -   11s
     0     0 1344981.80    0  175 1429538.61 1344981.80  5.91%     -   11s
     0     0 1345003.73    0  174 1429538.61 1345003.73  5.91%     -   11s
     0     0 1345010.04    0  175 1429538.61 1345010.04  5.91%     -   11s
     0     0 1345014.48    0  175 1429538.61 1345014.48  5.91%     -   11s
     0     0 1345224.98    0  169 1429538.61 1345224.98  5.90%     -   11s
H    0     0                    1426406.3401 1345225.12  5.69%     -   11s
H    0     0                    1424113.3791 1345225.12  5.54%     -   11s
     0     0 1345279.17    0  162 1424113.38 1345279.17  5.54%     -   12s
     0     0 1345326.78    0  172 1424113.38 1345326.78  5.53%     -   12s
     0     0 1345338.31    0  164 1424113.38 1345338.31  5.53%     -   12s
     0     0 1345341.48    0  163 1424113.38 1345341.48  5.53%     -   12s
     0     0 1345442.07    0  174 1424113.38 1345442.07  5.52%     -   12s
H    0     0                    1423381.5181 1345442.85  5.48%     -   12s
     0     0 1345487.01    0  185 1423381.52 1345487.01  5.47%     -   12s
     0     0 1345520.47    0  168 1423381.52 1345520.47  5.47%     -   12s
     0     0 1345521.68    0  173 1423381.52 1345521.68  5.47%     -   13s
     0     0 1345690.06    0  172 1423381.52 1345690.06  5.46%     -   13s
     0     0 1345779.27    0  189 1423381.52 1345779.27  5.45%     -   13s
     0     0 1345794.07    0  202 1423381.52 1345794.07  5.45%     -   13s
     0     0 1345802.53    0  209 1423381.52 1345802.53  5.45%     -   13s
     0     0 1345805.32    0  204 1423381.52 1345805.32  5.45%     -   13s
     0     0 1346343.21    0  207 1423381.52 1346343.21  5.41%     -   13s
     0     0 1346638.59    0  231 1423381.52 1346638.59  5.39%     -   13s
     0     0 1346797.51    0  226 1423381.52 1346797.51  5.38%     -   13s
     0     0 1346820.38    0  219 1423381.52 1346820.38  5.38%     -   13s
     0     0 1346894.88    0  228 1423381.52 1346894.88  5.37%     -   13s
     0     0 1346896.61    0  227 1423381.52 1346896.61  5.37%     -   13s
     0     0 1347653.05    0  204 1423381.52 1347653.05  5.32%     -   14s
     0     0 1347846.45    0  195 1423381.52 1347846.45  5.31%     -   14s
     0     0 1347917.71    0  205 1423381.52 1347917.71  5.30%     -   14s
     0     0 1347941.71    0  217 1423381.52 1347941.71  5.30%     -   14s
     0     0 1347954.40    0  217 1423381.52 1347954.40  5.30%     -   14s
     0     0 1347955.98    0  221 1423381.52 1347955.98  5.30%     -   14s
     0     0 1348961.92    0  210 1423381.52 1348961.92  5.23%     -   15s
     0     0 1349248.64    0  211 1423381.52 1349248.64  5.21%     -   15s
     0     0 1349359.00    0  199 1423381.52 1349359.00  5.20%     -   15s
     0     0 1349375.15    0  210 1423381.52 1349375.15  5.20%     -   15s
     0     0 1349375.30    0  210 1423381.52 1349375.30  5.20%     -   15s
     0     0 1349952.18    0  200 1423381.52 1349952.18  5.16%     -   15s
     0     0 1350114.51    0  202 1423381.52 1350114.51  5.15%     -   15s
     0     0 1350198.10    0  208 1423381.52 1350198.10  5.14%     -   15s
     0     0 1350223.13    0  210 1423381.52 1350223.13  5.14%     -   15s
     0     0 1350226.08    0  212 1423381.52 1350226.08  5.14%     -   15s
     0     0 1350694.35    0  189 1423381.52 1350694.35  5.11%     -   15s
H    0     0                    1423152.5173 1350696.32  5.09%     -   16s
H    0     0                    1423151.0638 1350696.32  5.09%     -   16s
H    0     0                    1422912.2761 1350696.32  5.08%     -   16s
     0     0 1350806.11    0  190 1422912.28 1350806.11  5.07%     -   16s
     0     0 1351002.31    0  199 1422912.28 1351002.31  5.05%     -   16s
     0     0 1351018.06    0  199 1422912.28 1351018.06  5.05%     -   16s
     0     0 1351018.26    0  202 1422912.28 1351018.26  5.05%     -   16s
     0     0 1351755.25    0  187 1422912.28 1351755.25  5.00%     -   16s
H    0     0                    1422827.3295 1351768.68  4.99%     -   17s
     0     0 1351976.26    0  173 1422827.33 1351976.26  4.98%     -   17s
     0     0 1352019.95    0  182 1422827.33 1352019.95  4.98%     -   17s
     0     0 1352024.36    0  178 1422827.33 1352024.36  4.98%     -   17s
     0     0 1352518.49    0  169 1422827.33 1352518.49  4.94%     -   17s
     0     0 1352674.40    0  202 1422827.33 1352674.40  4.93%     -   17s
     0     0 1352740.14    0  187 1422827.33 1352740.14  4.93%     -   17s
     0     0 1352791.23    0  194 1422827.33 1352791.23  4.92%     -   17s
     0     0 1352817.91    0  193 1422827.33 1352817.91  4.92%     -   17s
     0     0 1352820.35    0  194 1422827.33 1352820.35  4.92%     -   17s
     0     0 1353667.61    0  186 1422827.33 1353667.61  4.86%     -   17s
     0     0 1353861.50    0  195 1422827.33 1353861.50  4.85%     -   18s
     0     0 1353966.17    0  196 1422827.33 1353966.17  4.84%     -   18s
     0     0 1353991.57    0  206 1422827.33 1353991.57  4.84%     -   18s
     0     0 1353993.82    0  202 1422827.33 1353993.82  4.84%     -   18s
     0     0 1354888.18    0  195 1422827.33 1354888.18  4.77%     -   18s
     0     0 1355004.96    0  191 1422827.33 1355004.96  4.77%     -   18s
     0     0 1355042.15    0  199 1422827.33 1355042.15  4.76%     -   18s
     0     0 1355068.64    0  204 1422827.33 1355068.64  4.76%     -   18s
     0     0 1355070.38    0  208 1422827.33 1355070.38  4.76%     -   18s
     0     0 1355553.37    0  174 1422827.33 1355553.37  4.73%     -   18s
H    0     0                    1422731.5969 1355553.54  4.72%     -   19s
     0     0 1355687.13    0  184 1422731.60 1355687.13  4.71%     -   19s
     0     0 1355722.64    0  186 1422731.60 1355722.64  4.71%     -   19s
     0     0 1355742.15    0  174 1422731.60 1355742.15  4.71%     -   19s
     0     0 1355745.28    0  175 1422731.60 1355745.28  4.71%     -   19s
     0     0 1356314.92    0  154 1422731.60 1356314.92  4.67%     -   19s
     0     0 1356455.05    0  145 1422731.60 1356455.05  4.66%     -   19s
     0     0 1356490.04    0  145 1422731.60 1356490.04  4.66%     -   19s
     0     0 1356526.48    0  148 1422731.60 1356526.48  4.65%     -   19s
     0     0 1356528.90    0  141 1422731.60 1356528.90  4.65%     -   19s
     0     0 1356867.43    0  153 1422731.60 1356867.43  4.63%     -   19s
     0     0 1357027.34    0  150 1422731.60 1357027.34  4.62%     -   20s
     0     0 1357027.96    0  158 1422731.60 1357027.96  4.62%     -   20s
     0     0 1358029.60    0  150 1422731.60 1358029.60  4.55%     -   20s
     0     0 1358118.99    0  157 1422731.60 1358118.99  4.54%     -   20s
     0     0 1358123.74    0  154 1422731.60 1358123.74  4.54%     -   20s
     0     0 1358570.51    0  153 1422731.60 1358570.51  4.51%     -   20s
     0     0 1358678.75    0  156 1422731.60 1358678.75  4.50%     -   20s
     0     0 1358705.67    0  158 1422731.60 1358705.67  4.50%     -   20s
     0     0 1358932.74    0  157 1422731.60 1358932.74  4.48%     -   20s
     0     0 1359106.99    0  152 1422731.60 1359106.99  4.47%     -   20s
     0     0 1359130.72    0  159 1422731.60 1359130.72  4.47%     -   20s
     0     0 1359132.43    0  151 1422731.60 1359132.43  4.47%     -   20s
     0     0 1359282.64    0  148 1422731.60 1359282.64  4.46%     -   21s
H    0     0                    1422606.5861 1359349.07  4.45%     -   21s
     0     0 1359354.85    0  152 1422606.59 1359354.85  4.45%     -   22s
     0     0 1359356.02    0  150 1422606.59 1359356.02  4.45%     -   22s
     0     0 1359452.65    0  141 1422606.59 1359452.65  4.44%     -   22s
     0     0 1359487.49    0  147 1422606.59 1359487.49  4.44%     -   22s
     0     0 1359501.47    0  153 1422606.59 1359501.47  4.44%     -   22s
     0     0 1359515.05    0  160 1422606.59 1359515.05  4.43%     -   22s
     0     0 1359521.17    0  160 1422606.59 1359521.17  4.43%     -   22s
     0     0 1359606.20    0  149 1422606.59 1359606.20  4.43%     -   22s
     0     0 1359625.65    0  154 1422606.59 1359625.65  4.43%     -   22s
     0     0 1359642.46    0  151 1422606.59 1359642.46  4.43%     -   23s
     0     0 1359643.39    0  154 1422606.59 1359643.39  4.43%     -   23s
     0     0 1359915.46    0  138 1422606.59 1359915.46  4.41%     -   23s
     0     0 1359979.68    0  141 1422606.59 1359979.68  4.40%     -   23s
     0     0 1359982.12    0  141 1422606.59 1359982.12  4.40%     -   23s
     0     0 1360100.24    0  142 1422606.59 1360100.24  4.39%     -   23s
     0     0 1360125.26    0  140 1422606.59 1360125.26  4.39%     -   23s
     0     0 1360137.33    0  147 1422606.59 1360137.33  4.39%     -   23s
     0     0 1360138.27    0  147 1422606.59 1360138.27  4.39%     -   23s
     0     0 1360138.27    0  147 1422606.59 1360138.27  4.39%     -   23s
     0     0 1360138.27    0  147 1422606.59 1360138.27  4.39%     -   23s
     0     2 1360295.01    0  145 1422606.59 1360295.01  4.38%     -   24s
    31    56 1360522.14    5  160 1422606.59 1360393.70  4.37%  35.8   25s
H  182   199                    1422382.0711 1360784.52  4.33%  26.6   26s
  1762  1749 1366067.55   65  134 1422382.07 1360784.52  4.33%  16.3   30s
  2127  2095 1365278.14   78  132 1422382.07 1360785.15  4.33%  17.4   35s
H 2279  2233                    1422313.1276 1360785.37  4.33%  17.6   37s
  3511  3528 1384327.31  134  105 1422313.13 1361035.46  4.31%  20.5   40s
H 5019  4708                    1421496.6995 1361036.33  4.25%  23.9   43s
  5810  5564 1415977.95   21  131 1421496.70 1361296.75  4.23%  25.0   45s
  7088  6438 1380517.82   78  120 1421496.70 1361318.74  4.23%  25.6   50s
  7115  6456 1404893.66  145  149 1421496.70 1363322.86  4.09%  25.5   55s
  7144  6476 1372579.06   40  129 1421496.70 1372579.06  3.44%  25.4   60s
H 7150  6154                    1421496.6990 1375146.39  3.26%  25.4   60s
  7174  6170 1384517.91   62  147 1421496.70 1384517.91  2.60%  25.3   66s
  7189  6180 1386716.61   38  185 1421496.70 1386716.61  2.45%  25.3   70s
  7211  6194 1401729.23   33  178 1421496.70 1390213.79  2.20%  25.2   75s
  7242  6215 1398395.85  129  157 1421496.70 1392291.37  2.05%  25.1   80s
  7266  6231 1413370.00   82  186 1421496.70 1393897.99  1.94%  25.0   85s
  7289  6248 1393897.99   38   92 1421496.70 1393897.99  1.94%  29.0   90s
  7317  6266 1403614.70   72  122 1421496.70 1395979.27  1.80%  28.9   95s
  7342  6283 1398395.85  129  150 1421496.70 1397114.57  1.72%  28.8  100s
  7359  6294 1398293.46   38  170 1421496.70 1398293.46  1.63%  28.8  105s
  7384  6311 1400378.17   34  183 1421496.70 1400378.17  1.49%  28.7  110s
  7425  6338 1401927.08  131  192 1421496.70 1401927.08  1.38%  28.5  115s
  7454  6358 1403170.89   30  199 1421496.70 1403170.89  1.29%  28.4  120s
  7480  6377 1403820.79   73  121 1421496.70 1403282.45  1.28%  32.7  125s
  7510  6397 1404136.80   40  174 1421496.70 1404136.80  1.22%  32.5  130s
  7517  6404 1404386.71   41  175 1421496.70 1404386.71  1.20%  34.9  135s
  7983  6618 1414247.95   57  178 1421496.70 1404830.14  1.17%  33.7  140s
  9365  7263 1405621.05   93  151 1421496.70 1404830.14  1.17%  31.5  145s
 10490  7533 1406132.48  118  165 1421496.70 1404830.14  1.17%  31.4  150s
 12689  7902     cutoff  184      1421496.70 1404947.01  1.16%  30.2  155s
 17261  8961 1411599.90  297   79 1421496.70 1404947.01  1.16%  26.9  160s
 20002 10135 1416455.13  370   88 1421496.70 1404947.01  1.16%  26.2  165s
 23516 11317     cutoff  185      1421496.70 1404969.86  1.16%  26.1  170s
 25554 12165 1407853.04   55  147 1421496.70 1405186.29  1.15%  25.8  180s
 25580 12182 1418541.49  391  183 1421496.70 1405186.29  1.15%  25.7  185s
 25595 12192 1413588.98  171  197 1421496.70 1405186.29  1.15%  25.7  191s
H25685 11656                    1421455.1115 1405186.29  1.14%  26.3  194s
 25745 11706 1407463.74   62  194 1421455.11 1405186.29  1.14%  26.3  195s
H25849 11183                    1421182.2881 1405209.00  1.12%  26.3  197s
 26155 11295 1413209.52   71  195 1421182.29 1405277.56  1.12%  26.2  200s
 26885 11514 1405394.26   88  192 1421182.29 1405394.26  1.11%  26.0  205s
H27033 10987                    1421169.1370 1405407.22  1.11%  26.0  205s
H28147 10940                    1421167.5395 1405417.20  1.11%  25.9  208s
H28179 10431                    1421097.4264 1405417.20  1.10%  25.9  208s
 28721 10836 1408655.21  138  161 1421097.43 1405417.20  1.10%  25.9  210s
H29292 10384                    1421095.8289 1405616.81  1.09%  26.0  211s
H29331  9922                    1421095.4182 1405616.81  1.09%  26.1  211s
 30905 10435 1409741.76  196  102 1421095.42 1405654.51  1.09%  26.5  215s
 34301 12025 1414023.53  277  113 1421095.42 1405737.30  1.08%  26.4  220s
 37812 13302 1419796.68  365  143 1421095.42 1405737.30  1.08%  26.3  225s
H39711 13249                    1421038.9088 1405737.30  1.08%  26.4  228s
H39867 12787                    1421022.9495 1405737.30  1.08%  26.5  228s
 41086 13244 1419912.78  422  115 1421022.95 1405737.30  1.08%  26.5  230s
 44387 14021     cutoff  462      1421022.95 1406586.51  1.02%  26.7  235s
H44442 13615                    1421020.9413 1406586.51  1.02%  26.7  235s
H44560 13210                    1421020.5329 1406586.51  1.02%  26.7  235s
H44561 12860                    1421018.9141 1406586.51  1.02%  26.7  235s
 47987 16042     cutoff   99      1421018.91 1407024.55  0.98%  26.8  240s
 53413 19924 1412809.80  181   92 1421018.91 1407108.03  0.98%  26.6  245s
 57936 22209 1415053.50  120  200 1421018.91 1407344.70  0.96%  26.6  251s
H57965 22182                    1420940.1441 1407344.70  0.96%  26.6  253s
H58025 21946                    1420820.7974 1407344.70  0.95%  26.6  253s
H58092 22905                    1420768.7444 1407344.70  0.94%  26.6  254s
H58539 22765                    1420704.6831 1407352.09  0.94%  26.6  254s
 59323 23195 1416774.74  167  186 1420704.68 1407363.31  0.94%  26.6  256s
 61225 26043 1420376.78  129  179 1420704.68 1407386.54  0.94%  26.6  260s
 66764 30282 1417794.72  168  101 1420704.68 1407485.08  0.93%  26.4  265s
 72483 35050     cutoff  361      1420704.68 1407544.46  0.93%  26.3  271s
 76473 36736 1413109.30  134  147 1420704.68 1407666.69  0.92%  26.3  286s
 76497 36752 1418438.77  269   98 1420704.68 1407666.69  0.92%  26.3  290s
H76499 34914                    1420656.1555 1407666.69  0.91%  26.3  292s
 76505 34918 1418659.53  136   95 1420656.16 1407666.69  0.91%  26.3  296s
 76511 34922 1414787.83  235  101 1420656.16 1407666.69  0.91%  26.3  300s
H76513 33178                    1420654.5579 1407666.69  0.91%  26.3  301s
 76520 33182 1417049.01  149  106 1420654.56 1407666.69  0.91%  26.3  305s
 76530 33189 1412021.48  111  103 1420654.56 1407666.69  0.91%  26.3  310s
 76538 33194 1415104.39  204  112 1420654.56 1407666.69  0.91%  26.3  315s
 76547 33200 1417839.44   95  111 1420654.56 1407666.69  0.91%  26.3  320s
 76556 33206 1418939.99  282  103 1420654.56 1407666.69  0.91%  26.3  325s
H76563 31548                    1420470.9772 1407666.69  0.90%  26.3  328s
H76564 29970                    1420469.3815 1407666.69  0.90%  26.3  329s
H76564 28470                    1420469.3797 1407666.69  0.90%  26.3  329s
 76567 28472 1419890.16  352  111 1420469.38 1407666.69  0.90%  26.3  330s
H76574 27051                    1420449.8123 1407666.69  0.90%  26.3  333s
H76576 25698                    1420448.2144 1407666.69  0.90%  26.3  334s
 76580 25700 1415063.76  119  135 1420448.21 1407666.69  0.90%  26.3  335s
 76591 25708 1412146.23  171  153 1420448.21 1407666.69  0.90%  26.3  340s
 76602 25715 1418425.57  279  196 1420448.21 1407666.69  0.90%  26.3  345s
 76616 25724 1418809.19  241  152 1420448.21 1407666.69  0.90%  26.3  350s
 76629 25733 1418119.61   99  165 1420448.21 1407666.69  0.90%  26.3  355s
 76640 25740 1415365.23  258  181 1420448.21 1407666.69  0.90%  26.3  360s
 76653 25749 1420338.46  204  186 1420448.21 1407666.69  0.90%  26.3  365s
 76666 25758 1418412.70  308  160 1420448.21 1407666.69  0.90%  26.3  370s
 76681 25768 1416269.42  104  188 1420448.21 1407666.69  0.90%  26.3  375s
 76694 25776 1410739.19  127  211 1420448.21 1407666.69  0.90%  26.3  380s
 76703 25782 1411384.83  165  196 1420448.21 1407666.69  0.90%  26.3  385s
 76968 25713 1407666.69   83  124 1420448.21 1407666.69  0.90%  26.6  390s
 77638 25506     cutoff  122      1420448.21 1407666.69  0.90%  26.6  395s
 79300 25881 1412710.85  175   71 1420448.21 1407945.35  0.88%  26.4  400s
 84586 28453 1419942.35  318   20 1420448.21 1408202.86  0.86%  25.7  405s
 90092 30562 1411288.21  184   84 1420448.21 1409250.35  0.79%  25.1  410s
 95815 33161 1418160.79  277   47 1420448.21 1409571.00  0.77%  24.5  415s
